selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status
11,11,DE01_r003_c000,DE01,Mannheim,train,3,0,768,0,256,256,256,256,65536,0,0.0,54821,0.8365020751953125,0.8365020751953125,10715,0.1634979248046875,6277,0.0957794189453125,1299,0.023695299246639,0.0198211669921875,1215,0.0221630397110596,0.0185394287109375,49333,0.8998923770088105,0.7527618408203125,2974,0.0542492840334908,0.045379638671875,0,0.0,0.0,777,0.0141734007041097,19558,0.3567610952007442,34486,0.629065504095146,777,0,1308,0,16355,1895,34486,446324.5904690316,5486548.165275654,448884.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c000_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c000_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c000_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c000_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c000_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c000_conflict.tif,PASS
12,12,DE01_r003_c002,DE01,Mannheim,train,3,2,768,512,256,256,256,256,65536,0,0.0,33598,0.512664794921875,0.512664794921875,31938,0.487335205078125,11326,0.172821044921875,12127,0.3609441038157033,0.1850433349609375,6843,0.2036728376689088,0.1044158935546875,14628,0.4353830585153878,0.22320556640625,0,0.0,0.0,0,0.0,0.0,3797,0.1130126793261503,21364,0.6358711828085005,8437,0.2511161378653491,3797,0,11782,0,8897,685,8437,451444.5904690316,5486548.165275654,454004.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c002_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c002_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c002_conflict.tif,PASS
13,13,DE01_r003_c003,DE01,Mannheim,train,3,3,768,768,256,256,256,256,65536,0,0.0,36508,0.55706787109375,0.55706787109375,29028,0.44293212890625,11683,0.1782684326171875,5541,0.1517749534348635,0.0845489501953125,5824,0.1595266790840363,0.0888671875,24782,0.6788101238084804,0.378143310546875,0,0.0,0.0,361,0.0098882436726197,0.0055084228515625,2467,0.0675742303056864,29838,0.8173003177385778,4203,0.1151254519557357,2467,0,5463,0,24366,9,4203,454004.5904690316,5486548.165275654,456564.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c003_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c003_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c003_conflict.tif,PASS
14,14,DE01_r003_c004,DE01,Mannheim,train,3,4,768,1024,256,256,256,256,65536,0,0.0,42771,0.6526336669921875,0.6526336669921875,22765,0.3473663330078125,9671,0.1475677490234375,3326,0.0777629702368427,0.050750732421875,3758,0.0878632718430712,0.057342529296875,25267,0.5907507423254074,0.3855438232421875,0,0.0,0.0,10420,0.2436230155946786,0.15899658203125,3207,0.0749807112295714,23327,0.5453929064085479,16237,0.3796263823618807,3207,0,2688,0,20524,115,16237,456564.5904690316,5486548.165275654,459124.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c004_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c004_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c004_conflict.tif,PASS
15,15,DE01_r003_c005,DE01,Mannheim,train,3,5,768,1280,256,256,256,256,65536,0,0.0,35292,0.53851318359375,0.53851318359375,30244,0.46148681640625,11300,0.17242431640625,8074,0.2287770599569307,0.123199462890625,5499,0.1558143488609316,0.0839080810546875,17311,0.4905077637991613,0.2641448974609375,4,0.0001133401337413,6.103515625e-05,4404,0.1247874872492349,0.06719970703125,2956,0.0837583588348634,24083,0.68239261022328,8253,0.2338490309418565,2956,0,8047,0,15965,71,8253,459124.5904690316,5486548.165275654,461684.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c005_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c005_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c005_conflict.tif,PASS
16,16,DE01_r003_c006,DE01,Mannheim,train,3,6,768,1536,256,256,256,256,65536,0,0.0,41055,0.6264495849609375,0.6264495849609375,24481,0.3735504150390625,6153,0.0938873291015625,6490,0.1580806235537693,0.099029541015625,4156,0.1012300572402874,0.06341552734375,30409,0.7406893192059433,0.4640045166015625,0,0.0,0.0,0,0.0,0.0,3017,0.0734867860187553,27315,0.6653270003653635,10723,0.2611862136158811,3017,0,5197,0,22059,59,10723,461684.5904690316,5486548.165275654,464244.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c006_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c006_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c006_conflict.tif,PASS
17,17,DE01_r003_c008,DE01,Mannheim,train,3,8,768,2048,256,256,256,256,65536,0,0.0,41859,0.6387176513671875,0.6387176513671875,23677,0.3612823486328125,3314,0.050567626953125,5509,0.1316084951862204,0.0840606689453125,4707,0.1124489357127499,0.0718231201171875,30924,0.7387658568049882,0.47186279296875,279,0.0066652332831649,0.0042572021484375,440,0.0105114790128765,0.0067138671875,5586,0.1334480040134738,19892,0.4752144102821377,16381,0.3913375857043885,5586,0,2195,0,17125,572,16381,466804.5904690316,5486548.165275654,469364.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.075000+bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c008_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c008_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c008_conflict.tif,PASS
18,18,DE01_r003_c009,DE01,Mannheim,train,3,9,768,2304,256,256,256,256,65536,0,0.0,39390,0.601043701171875,0.601043701171875,26146,0.398956298828125,8148,0.12432861328125,9191,0.2333333333333333,0.1402435302734375,5701,0.1447321655242447,0.0869903564453125,24498,0.6219345011424219,0.373809814453125,0,0.0,0.0,0,0.0,0.0,4306,0.1093170855547093,22092,0.5608530083777609,12992,0.3298299060675298,4306,0,7779,0,13887,426,12992,469364.5904690316,5486548.165275654,471924.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c009_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c009_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c009_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c009_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c009_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c009_conflict.tif,PASS
19,19,DE01_r003_c010,DE01,Mannheim,train,3,10,768,2560,256,256,256,256,65536,0,0.0,45303,0.6912689208984375,0.6912689208984375,20233,0.3087310791015625,7571,0.1155242919921875,3664,0.080877646072004,0.055908203125,3940,0.0869699578394366,0.06011962890625,35130,0.7754453347460433,0.536041259765625,0,0.0,0.0,2569,0.0567070613425159,0.0391998291015625,1607,0.0354722645299428,28853,0.6368893892236718,14843,0.3276383462463854,1607,0,3587,0,24450,816,14843,471924.5904690316,5486548.165275654,474484.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c010_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c010_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c010_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c010_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c010_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c010_conflict.tif,PASS
20,20,DE01_r004_c002,DE01,Mannheim,train,4,2,1024,512,256,256,256,256,65536,0,0.0,42300,0.64544677734375,0.64544677734375,23236,0.35455322265625,8459,0.1290740966796875,6312,0.1492198581560283,0.0963134765625,4283,0.1012529550827423,0.0653533935546875,31705,0.7495271867612293,0.4837799072265625,0,0.0,0.0,0,0.0,0.0,2240,0.0529550827423167,24953,0.5899054373522459,15107,0.3571394799054374,2240,0,6262,0,17297,1394,15107,451444.5904690316,5483988.165275654,454004.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c002_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c002_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c002_conflict.tif,PASS
21,21,DE01_r004_c003,DE01,Mannheim,train,4,3,1024,768,256,256,256,256,65536,0,0.0,48178,0.735137939453125,0.735137939453125,17358,0.264862060546875,6059,0.0924530029296875,4640,0.0963095188675329,0.07080078125,3472,0.0720660882560504,0.052978515625,39767,0.8254182406907717,0.6067962646484375,0,0.0,0.0,299,0.0062061521856449,0.0045623779296875,2048,0.0425090290173938,31933,0.6628129021545104,14197,0.2946780688280958,2048,0,4709,0,27183,41,14197,454004.5904690316,5483988.165275654,456564.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,False,False,False,True,buildings>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c003_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c003_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c003_conflict.tif,PASS
22,22,DE01_r004_c004,DE01,Mannheim,train,4,4,1024,1024,256,256,256,256,65536,0,0.0,32706,0.499053955078125,0.499053955078125,32830,0.500946044921875,14714,0.224517822265625,13043,0.3987953280743594,0.1990203857421875,7240,0.2213661101938482,0.1104736328125,6899,0.2109398887054363,0.1052703857421875,0,0.0,0.0,5524,0.168898673026356,0.08428955078125,3470,0.1060967406592062,22192,0.6785299333455636,7044,0.2153733259952302,3470,0,13061,0,9099,32,7044,456564.5904690316,5483988.165275654,459124.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c004_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c004_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c004_conflict.tif,PASS
23,23,DE01_r004_c005,DE01,Mannheim,train,4,5,1024,1280,256,256,256,256,65536,0,0.0,38736,0.591064453125,0.591064453125,26800,0.408935546875,9995,0.1525115966796875,6628,0.1711069805865344,0.10113525390625,3801,0.0981257744733581,0.0579986572265625,14818,0.3825382073523337,0.226104736328125,3180,0.0820941759603469,0.04852294921875,10309,0.2661348616274266,0.1573028564453125,3580,0.0924204874019,25584,0.6604708798017348,9572,0.2471086327963651,3580,0,5939,0,19632,13,9572,459124.5904690316,5483988.165275654,461684.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,True,True,True,buildings>=0.075000+roads>=0.075000+bare_land>=0.005000+water>=0.050000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c005_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c005_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c005_conflict.tif,PASS
24,24,DE01_r004_c006,DE01,Mannheim,train,4,6,1024,1536,256,256,256,256,65536,0,0.0,26529,0.4048004150390625,0.4048004150390625,39007,0.5951995849609375,6166,0.094085693359375,15510,0.5846432206264842,0.236663818359375,8120,0.306080138716122,0.1239013671875,2299,0.0866598816389611,0.0350799560546875,0,0.0,0.0,600,0.0226167590184326,0.0091552734375,15029,0.566512118813374,10405,0.3922122959779863,1095,0.0412755852086396,15029,0,4668,0,5735,2,1095,461684.5904690316,5483988.165275654,464244.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c006_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c006_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c006_conflict.tif,PASS
25,25,DE01_r004_c007,DE01,Mannheim,train,4,7,1024,1792,256,256,256,256,65536,0,0.0,35576,0.5428466796875,0.5428466796875,29960,0.4571533203125,14713,0.2245025634765625,8253,0.2319822352147515,0.1259307861328125,6138,0.172532044074657,0.093658447265625,19443,0.5465201259275916,0.2966766357421875,1742,0.0489655947829997,0.026580810546875,0,0.0,0.0,5762,0.1619631212053069,21305,0.5988587812008095,8509,0.2391780975938835,5762,0,5364,0,15548,393,8509,464244.5904690316,5483988.165275654,466804.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.075000+bare_land>=0.005000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c007_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c007_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c007_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c007_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c007_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c007_conflict.tif,PASS
26,26,DE01_r004_c008,DE01,Mannheim,train,4,8,1024,2048,256,256,256,256,65536,0,0.0,44682,0.681793212890625,0.681793212890625,20854,0.318206787109375,6968,0.1063232421875,6503,0.1455395908867105,0.0992279052734375,5662,0.1267176939259657,0.086395263671875,32504,0.7274517702878116,0.4959716796875,13,0.0002909448995121,0.0001983642578125,0,0.0,0.0,4589,0.102703549527774,27134,0.6072691464124256,12959,0.2900273040598004,4589,0,5761,0,21221,152,12959,466804.5904690316,5483988.165275654,469364.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c008_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c008_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c008_conflict.tif,PASS
