tile_id,city_id,city_name,candidate_id,qa_pass,qa_status,qa_failure_count,qa_failures,image_exists,semantic_exists,validity_exists,image_width,image_height,image_bands,semantic_bands,validity_bands,crs,crs_match,transform_match,bounds_match,sar_all_finite,semantic_values,semantic_values_valid,validity_values,validity_values_valid,padding_fraction,padding_pass,valid_pixel_count_recomputed,valid_fraction_recomputed,buildings_pixel_count_recomputed,roads_pixel_count_recomputed,vegetation_pixel_count_recomputed,bare_land_pixel_count_recomputed,water_pixel_count_recomputed,class_accounting_match,manifest_valid_match,manifest_fraction_match
DE09_off128_r010_c008,DE09,Dusseldorf,DE09_off128_r010_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44730,0.682525634765625,7857,4812,21030,3160,7871,True,True,True
DE09_off128_r010_c009,DE09,Dusseldorf,DE09_off128_r010_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38831,0.5925140380859375,8561,5583,22198,356,2133,True,True,True
DE09_off128_r010_c010,DE09,Dusseldorf,DE09_off128_r010_c010,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36246,0.553070068359375,9544,5883,20359,379,81,True,True,True
DE10_off128_r000_c003,DE10,Dortmund,DE10_off128_r000_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36618,0.558746337890625,7846,5381,22504,222,665,True,True,True
DE10_off128_r000_c005,DE10,Dortmund,DE10_off128_r000_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,50071,0.7640228271484375,2686,2263,36506,6048,2568,True,True,True
DE10_off128_r000_c007,DE10,Dortmund,DE10_off128_r000_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38953,0.5943756103515625,8296,5672,22032,1911,1042,True,True,True
DE10_off128_r000_c008,DE10,Dortmund,DE10_off128_r000_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,55748,0.85064697265625,1612,2018,43961,4246,3911,True,True,True
DE10_off128_r000_c009,DE10,Dortmund,DE10_off128_r000_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,50192,0.765869140625,2943,2569,39994,2526,2160,True,True,True
DE10_off128_r001_c001,DE10,Dortmund,DE10_off128_r001_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36473,0.5565338134765625,5777,5499,24037,397,763,True,True,True
DE10_off128_r001_c005,DE10,Dortmund,DE10_off128_r001_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,47219,0.7205047607421875,3984,3027,36988,1483,1737,True,True,True
DE10_off128_r001_c007,DE10,Dortmund,DE10_off128_r001_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46601,0.7110748291015625,4867,4112,30973,2999,3650,True,True,True
DE10_off128_r001_c008,DE10,Dortmund,DE10_off128_r001_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46054,0.702728271484375,3768,3318,38038,533,397,True,True,True
DE10_off128_r001_c009,DE10,Dortmund,DE10_off128_r001_c009,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44931,0.6855926513671875,4416,3577,35869,989,80,True,True,True
DE10_off128_r002_c000,DE10,Dortmund,DE10_off128_r002_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,48976,0.747314453125,2047,2461,40412,1463,2593,True,True,True
DE10_off128_r002_c002,DE10,Dortmund,DE10_off128_r002_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,51314,0.782989501953125,2319,3348,36942,4901,3804,True,True,True
DE10_off128_r002_c003,DE10,Dortmund,DE10_off128_r002_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,47890,0.730743408203125,3564,4573,37776,723,1254,True,True,True
DE10_off128_r002_c007,DE10,Dortmund,DE10_off128_r002_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46079,0.7031097412109375,3706,4692,29283,7168,1230,True,True,True
DE10_off128_r003_c004,DE10,Dortmund,DE10_off128_r003_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44083,0.6726531982421875,6980,3295,31293,510,2005,True,True,True
DE10_off128_r003_c006,DE10,Dortmund,DE10_off128_r003_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,43619,0.6655731201171875,4628,4307,33370,870,444,True,True,True
DE10_off128_r003_c007,DE10,Dortmund,DE10_off128_r003_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42571,0.6495819091796875,5265,4278,32328,602,98,True,True,True
DE10_off128_r004_c001,DE10,Dortmund,DE10_off128_r004_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42559,0.6493988037109375,6173,4130,31373,698,185,True,True,True
DE10_off128_r004_c004,DE10,Dortmund,DE10_off128_r004_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38063,0.5807952880859375,7422,6367,17558,3194,3522,True,True,True
DE10_off128_r004_c005,DE10,Dortmund,DE10_off128_r004_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38606,0.589080810546875,12404,7870,10615,7443,274,True,True,True
DE10_off128_r004_c006,DE10,Dortmund,DE10_off128_r004_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37108,0.56622314453125,10836,6428,14522,4773,549,True,True,True
DE10_off128_r004_c007,DE10,Dortmund,DE10_off128_r004_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33983,0.5185394287109375,8602,5684,19005,165,527,True,True,True
DE10_off128_r005_c000,DE10,Dortmund,DE10_off128_r005_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,47182,0.719940185546875,5799,4566,34418,2000,399,True,True,True
DE10_off128_r005_c001,DE10,Dortmund,DE10_off128_r005_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46222,0.705291748046875,6268,4323,34239,1196,196,True,True,True
DE10_off128_r005_c003,DE10,Dortmund,DE10_off128_r005_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39442,0.601837158203125,6675,5546,22124,1600,3497,True,True,True
DE10_off128_r005_c004,DE10,Dortmund,DE10_off128_r005_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32998,0.503509521484375,10884,7632,11516,2925,41,True,True,True
DE10_off128_r005_c005,DE10,Dortmund,DE10_off128_r005_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37384,0.5704345703125,19722,11257,4045,2349,11,True,True,True
DE10_off128_r005_c006,DE10,Dortmund,DE10_off128_r005_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31729,0.4841461181640625,12247,9212,9888,377,5,True,True,True
DE10_off128_r005_c007,DE10,Dortmund,DE10_off128_r005_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,27619,0.4214324951171875,7197,6391,13671,153,207,True,True,True
DE10_off128_r006_c000,DE10,Dortmund,DE10_off128_r006_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46731,0.7130584716796875,6804,5531,29503,4108,785,True,True,True
DE10_off128_r006_c001,DE10,Dortmund,DE10_off128_r006_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35663,0.5441741943359375,9363,5772,20355,49,124,True,True,True
DE10_off128_r006_c004,DE10,Dortmund,DE10_off128_r006_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42042,0.641510009765625,7146,6257,27533,942,164,True,True,True
DE10_off128_r006_c006,DE10,Dortmund,DE10_off128_r006_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37064,0.5655517578125,10618,7402,16496,149,2399,True,True,True
DE10_off128_r006_c007,DE10,Dortmund,DE10_off128_r006_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31171,0.4756317138671875,9914,6708,14242,130,177,True,True,True
DE10_off128_r008_c001,DE10,Dortmund,DE10_off128_r008_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34498,0.526397705078125,11878,6228,13614,508,2270,True,True,True
DE10_off128_r008_c002,DE10,Dortmund,DE10_off128_r008_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,33009,0.5036773681640625,10320,5659,16493,256,281,True,True,True
DE10_off128_r009_c005,DE10,Dortmund,DE10_off128_r009_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,51832,0.7908935546875,2631,2648,36706,1075,8772,True,True,True
DE10_off128_r010_c004,DE10,Dortmund,DE10_off128_r010_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42841,0.6537017822265625,6507,5494,24307,44,6489,True,True,True
DE11_off128_r000_c000,DE11,Hamburg,DE11_off128_r000_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32100,0.48980712890625,6802,4612,19261,631,794,True,True,True
DE11_off128_r001_c002,DE11,Hamburg,DE11_off128_r001_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,29355,0.4479217529296875,7144,4520,16461,540,690,True,True,True
DE11_off128_r001_c007,DE11,Hamburg,DE11_off128_r001_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,21568,0.3291015625,7972,5070,7433,345,748,True,True,True
DE11_off128_r002_c001,DE11,Hamburg,DE11_off128_r002_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,22329,0.3407135009765625,6249,4683,10780,433,184,True,True,True
DE11_off128_r002_c002,DE11,Hamburg,DE11_off128_r002_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,23010,0.351104736328125,10110,7176,4579,433,712,True,True,True
DE11_off128_r002_c004,DE11,Hamburg,DE11_off128_r002_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34992,0.533935546875,8015,5348,20578,916,135,True,True,True
DE11_off128_r002_c005,DE11,Hamburg,DE11_off128_r002_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36841,0.5621490478515625,10976,6243,17334,518,1770,True,True,True
DE11_off128_r002_c006,DE11,Hamburg,DE11_off128_r002_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,23374,0.356658935546875,7888,5209,8472,686,1119,True,True,True
DE11_off128_r002_c007,DE11,Hamburg,DE11_off128_r002_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,26382,0.402557373046875,7946,5435,10343,358,2300,True,True,True
DE11_off128_r002_c008,DE11,Hamburg,DE11_off128_r002_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30109,0.4594268798828125,8724,6140,14134,355,756,True,True,True
DE11_off128_r003_c003,DE11,Hamburg,DE11_off128_r003_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35396,0.54010009765625,11206,7537,14738,1304,611,True,True,True
DE11_off128_r003_c004,DE11,Hamburg,DE11_off128_r003_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31206,0.476165771484375,14510,6977,8806,675,238,True,True,True
DE11_off128_r003_c006,DE11,Hamburg,DE11_off128_r003_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38721,0.5908355712890625,12437,7043,16058,475,2708,True,True,True
DE11_off128_r003_c007,DE11,Hamburg,DE11_off128_r003_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30352,0.463134765625,12206,6856,9722,1047,521,True,True,True
DE11_off128_r004_c003,DE11,Hamburg,DE11_off128_r004_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34417,0.5251617431640625,14803,8277,9808,1353,176,True,True,True
DE11_off128_r004_c004,DE11,Hamburg,DE11_off128_r004_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34682,0.529205322265625,18447,8847,5896,922,570,True,True,True
DE11_off128_r004_c006,DE11,Hamburg,DE11_off128_r004_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31501,0.4806671142578125,15673,8622,5834,443,929,True,True,True
DE11_off128_r004_c007,DE11,Hamburg,DE11_off128_r004_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,30791,0.4698333740234375,12335,7544,8564,1746,602,True,True,True
DE11_off128_r004_c008,DE11,Hamburg,DE11_off128_r004_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,25455,0.3884124755859375,10015,6646,7857,303,634,True,True,True
DE11_off128_r005_c001,DE11,Hamburg,DE11_off128_r005_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,27378,0.417755126953125,7620,4168,8593,650,6347,True,True,True
DE11_off128_r005_c002,DE11,Hamburg,DE11_off128_r005_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38890,0.593414306640625,5699,3671,8879,2329,18312,True,True,True
DE11_off128_r005_c003,DE11,Hamburg,DE11_off128_r005_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38964,0.59454345703125,11918,5730,5322,738,15256,True,True,True
DE11_off128_r005_c004,DE11,Hamburg,DE11_off128_r005_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41177,0.6283111572265625,14131,6701,5511,765,14069,True,True,True
DE11_off128_r005_c005,DE11,Hamburg,DE11_off128_r005_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46404,0.70806884765625,17441,8419,3707,1527,15310,True,True,True
DE11_off128_r005_c006,DE11,Hamburg,DE11_off128_r005_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,36484,0.55670166015625,14778,8417,5556,1521,6212,True,True,True
DE11_off128_r005_c007,DE11,Hamburg,DE11_off128_r005_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41157,0.6280059814453125,10560,5992,20025,1013,3567,True,True,True
DE11_off128_r005_c008,DE11,Hamburg,DE11_off128_r005_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,25658,0.391510009765625,9058,5803,9517,483,797,True,True,True
DE11_off128_r006_c002,DE11,Hamburg,DE11_off128_r006_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39403,0.6012420654296875,5721,4264,16606,1538,11274,True,True,True
DE11_off128_r006_c003,DE11,Hamburg,DE11_off128_r006_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,29019,0.4427947998046875,2595,5339,3952,367,16766,True,True,True
DE11_off128_r006_c004,DE11,Hamburg,DE11_off128_r006_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38465,0.5869293212890625,6410,4519,1243,3770,22523,True,True,True
DE11_off128_r006_c005,DE11,Hamburg,DE11_off128_r006_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,40922,0.624420166015625,7939,4946,8314,2955,16768,True,True,True
DE11_off128_r006_c006,DE11,Hamburg,DE11_off128_r006_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,43313,0.6609039306640625,7214,5721,10094,1221,19063,True,True,True
DE11_off128_r006_c008,DE11,Hamburg,DE11_off128_r006_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,42939,0.6551971435546875,6727,4058,25460,1813,4881,True,True,True
DE11_off128_r007_c001,DE11,Hamburg,DE11_off128_r007_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,56395,0.8605194091796875,674,1091,48407,5216,1007,True,True,True
DE11_off128_r007_c003,DE11,Hamburg,DE11_off128_r007_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,35172,0.53668212890625,4222,4858,18339,3738,4015,True,True,True
DE11_off128_r007_c004,DE11,Hamburg,DE11_off128_r007_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34938,0.533111572265625,4872,3765,3471,1541,21289,True,True,True
DE11_off128_r007_c005,DE11,Hamburg,DE11_off128_r007_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32847,0.5012054443359375,8852,5271,12204,1814,4706,True,True,True
DE11_off128_r007_c008,DE11,Hamburg,DE11_off128_r007_c008,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,46615,0.7112884521484375,6654,3276,28760,7020,905,True,True,True
DE11_off128_r008_c003,DE11,Hamburg,DE11_off128_r008_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,47905,0.7309722900390625,6302,4287,28573,7280,1463,True,True,True
DE11_off128_r008_c004,DE11,Hamburg,DE11_off128_r008_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,31312,0.477783203125,5717,4667,6420,3640,10868,True,True,True
DE11_off128_r008_c010,DE11,Hamburg,DE11_off128_r008_c010,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,37236,0.56817626953125,7311,6481,19009,1353,3082,True,True,True
DE11_off128_r009_c005,DE11,Hamburg,DE11_off128_r009_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32796,0.50042724609375,11265,6430,10630,1096,3375,True,True,True
DE11_off128_r010_c000,DE11,Hamburg,DE11_off128_r010_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,57152,0.8720703125,1714,1731,50415,3228,64,True,True,True
DE11_off128_r010_c004,DE11,Hamburg,DE11_off128_r010_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39661,0.6051788330078125,5248,3871,26620,3346,576,True,True,True
DE11_off128_r011_c003,DE11,Hamburg,DE11_off128_r011_c003,False,rejected,1,padding_fraction_exceeds_limit,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5,255",True,"0,1",True,0.78125,False,13549,0.2067413330078125,16,130,11592,1793,18,True,True,True
DE12_off128_r001_c000,DE12,Bremen,DE12_off128_r001_c000,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39343,0.6003265380859375,9335,5561,13725,406,10316,True,True,True
DE12_off128_r001_c001,DE12,Bremen,DE12_off128_r001_c001,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34312,0.5235595703125,6474,4875,17757,1041,4165,True,True,True
DE12_off128_r001_c002,DE12,Bremen,DE12_off128_r001_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,34469,0.5259552001953125,6588,4780,17113,116,5872,True,True,True
DE12_off128_r002_c002,DE12,Bremen,DE12_off128_r002_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41398,0.631683349609375,7224,2681,23052,2690,5751,True,True,True
DE12_off128_r002_c003,DE12,Bremen,DE12_off128_r002_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,45577,0.6954498291015625,6047,4574,30434,823,3699,True,True,True
DE12_off128_r003_c002,DE12,Bremen,DE12_off128_r003_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41342,0.630828857421875,2853,1809,22611,3480,10589,True,True,True
DE12_off128_r003_c003,DE12,Bremen,DE12_off128_r003_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,38640,0.589599609375,8837,3755,6159,1078,18811,True,True,True
DE12_off128_r003_c005,DE12,Bremen,DE12_off128_r003_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,60229,0.9190216064453125,1902,2407,48351,4261,3308,True,True,True
DE12_off128_r004_c002,DE12,Bremen,DE12_off128_r004_c002,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,54117,0.8257598876953125,3799,1557,41305,5626,1830,True,True,True
DE12_off128_r004_c003,DE12,Bremen,DE12_off128_r004_c003,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,44032,0.671875,8673,2771,15171,4426,12991,True,True,True
DE12_off128_r004_c004,DE12,Bremen,DE12_off128_r004_c004,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,39207,0.5982513427734375,11922,6215,10551,521,9998,True,True,True
DE12_off128_r004_c005,DE12,Bremen,DE12_off128_r004_c005,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41895,0.6392669677734375,12663,6548,21799,53,832,True,True,True
DE12_off128_r004_c006,DE12,Bremen,DE12_off128_r004_c006,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,41905,0.6394195556640625,8376,4840,25476,710,2503,True,True,True
DE12_off128_r004_c007,DE12,Bremen,DE12_off128_r004_c007,True,accepted,0,,True,True,True,256,256,2,1,1,EPSG:32632,True,True,True,True,"0,1,2,3,4,5",True,"0,1",True,0.0,True,32377,0.4940338134765625,9878,7246,14254,55,944,True,True,True
