selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status,image_sha256,semantic_sha256,validity_sha256,provenance_sha256,support_sha256,conflict_sha256,tile_qa_status,parent_v3_image_path,parent_v3_semantic_mask_path,parent_v3_validity_mask_path,parent_v3_valid_pixel_count,temporal_removed_valid_pixel_count,temporal_retained_fraction_parent_valid
11,11,DE01_r003_c000,DE01,Mannheim,train,3,0,768,0,256,256,256,256,65536,0,0.0,54821,0.8365020751953125,0.8365020751953125,10715,0.1634979248046875,6277,0.0957794189453125,1299,0.023695299246639,0.0198211669921875,1215,0.0221630397110596,0.0185394287109375,49333,0.8998923770088105,0.7527618408203125,2974,0.0542492840334908,0.045379638671875,0,0.0,0.0,777,0.0141734007041097,19558,0.3567610952007442,34486,0.629065504095146,777,0,1308,0,16355,1895,34486,446324.5904690316,5486548.165275654,448884.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,False,False,True,False,True,bare_land>=0.005000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c000_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c000_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c000_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c000_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c000_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c000_conflict.tif,PASS,1199dedc6788d36715aff71b620326124a5a4a040a14fa16e4cbff7e6aaf502b,2c36a67f692a721b168a71d3ae66e757901f36883dbdaab66b5c0698ce9470d9,81538ba89c2e7379bdc777325fd3a05412bb2ab3c7f63dedaf72a4e354ae5b12,a7d4b63d53e4ef0edcdc07090dda5511855b9155404988d13f5bc30e33f09e04,1edc4e877d72cabc6f8de9245d1376fe3734c76916b518656a8ce5a33a9dbbec,94e8ad2e882576d9303cb363bab8e976ec7faf0e44ea9aa82523ee387e884441,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c000_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c000_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c000_validity.tif,54821,0,1.0
12,12,DE01_r003_c002,DE01,Mannheim,train,3,2,768,512,256,256,256,256,65536,0,0.0,33598,0.512664794921875,0.512664794921875,31938,0.487335205078125,11326,0.172821044921875,12127,0.3609441038157033,0.1850433349609375,6843,0.2036728376689088,0.1044158935546875,14628,0.4353830585153878,0.22320556640625,0,0.0,0.0,0,0.0,0.0,3797,0.1130126793261503,21364,0.6358711828085005,8437,0.2511161378653491,3797,0,11782,0,8897,685,8437,451444.5904690316,5486548.165275654,454004.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c002_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c002_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c002_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c002_conflict.tif,PASS,3392651b8a9d1d355b26f0b6dda1ba7146f9458d8f9815762958d24e92b39617,680efa1dee6463fdcd0cb8ca5ce1b401c8db425a6518fba0de6e6d7c32a401c1,b4df262538bf937c26c6fffd380e9b777ac0c643d3efc798b88587768f926bc8,0aff1e4e7d598c90ab9dab8b3c8cc922a065100e132bc69aced18c2cd6277822,b64eae3e5e89f29b654433b824b2580f97ac9969ce667287c4068b9a9251a28c,9c26120e5d2f4583c2168052fc27da5357315dc783756b1c1fd0b413ce7d8cef,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c002_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c002_validity.tif,33598,0,1.0
13,13,DE01_r003_c003,DE01,Mannheim,train,3,3,768,768,256,256,256,256,65536,0,0.0,36508,0.55706787109375,0.55706787109375,29028,0.44293212890625,11683,0.1782684326171875,5541,0.1517749534348635,0.0845489501953125,5824,0.1595266790840363,0.0888671875,24782,0.6788101238084804,0.378143310546875,0,0.0,0.0,361,0.0098882436726197,0.0055084228515625,2467,0.0675742303056864,29838,0.8173003177385778,4203,0.1151254519557357,2467,0,5463,0,24366,9,4203,454004.5904690316,5486548.165275654,456564.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c003_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c003_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c003_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c003_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c003_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c003_conflict.tif,PASS,94dab5cbbd6f39a0a28c4c931af6a949eee5838f068cc96e084611ea88fb4a08,fcb0a9f75380bde766c73211ec3d6cec0606f851ec0c0d7a8635431419428955,b19846994a8afafb1e6b632429e4d3124c3d8dd5e59c6d5f044e476badb5873f,e0e3e08518e3b7e1ceab871fa1db06da36205b93de684741d3d99689615ad418,0ebeb8d2e7ec5a05645238edb3a51d951c58a42c7e92952b31ccea5e8c57c4b7,2ad0fcad5fdcb9f598d3d813337e502f5a63d5cca9158dfcf28f11bfdb506dc5,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c003_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c003_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c003_validity.tif,36508,0,1.0
14,14,DE01_r003_c004,DE01,Mannheim,train,3,4,768,1024,256,256,256,256,65536,0,0.0,42771,0.6526336669921875,0.6526336669921875,22765,0.3473663330078125,9671,0.1475677490234375,3326,0.0777629702368427,0.050750732421875,3758,0.0878632718430712,0.057342529296875,25267,0.5907507423254074,0.3855438232421875,0,0.0,0.0,10420,0.2436230155946786,0.15899658203125,3207,0.0749807112295714,23327,0.5453929064085479,16237,0.3796263823618807,3207,0,2688,0,20524,115,16237,456564.5904690316,5486548.165275654,459124.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c004_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c004_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c004_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c004_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c004_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c004_conflict.tif,PASS,aa5d9d4068a9b601b37541c06dca037f2921a4ff724951fce458e4208c419215,bf79759dc4924808117a40243bc7030dba8cec76fa3c2b73921f8c8252b7f852,2cdcf6898920726318b802fa856fbf04d384b0465dba4ed0338a2687f1333d2f,64f99e380b7b7d53c5e66c3179d160130e31575984b8dd545a15947378793a86,fd3b6ed3c47767478c3e5292269e9d47fa0c2a996a511eae44fa5cfab48e295f,0d0e4d2228e31c2dfbc149f3ccb96528260bd35febf35922b39aa3e876b8e6b6,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c004_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c004_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c004_validity.tif,42771,0,1.0
15,15,DE01_r003_c005,DE01,Mannheim,train,3,5,768,1280,256,256,256,256,65536,0,0.0,35292,0.53851318359375,0.53851318359375,30244,0.46148681640625,11300,0.17242431640625,8074,0.2287770599569307,0.123199462890625,5499,0.1558143488609316,0.0839080810546875,17311,0.4905077637991613,0.2641448974609375,4,0.0001133401337413,6.103515625e-05,4404,0.1247874872492349,0.06719970703125,2956,0.0837583588348634,24083,0.68239261022328,8253,0.2338490309418565,2956,0,8047,0,15965,71,8253,459124.5904690316,5486548.165275654,461684.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c005_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c005_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c005_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c005_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c005_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c005_conflict.tif,PASS,7c526dc6c910a2a4329548241d5e35c48feb95aede50cc5b9f5b060c083b69a2,7be5e674033cbd95b79d86301a32db323111b5e8d00b9a7e13e55de5af1ac902,0f9365ec25f92456953d768bc404cf29cb4f0960eb2a15fcc83942ece7748cbb,dce40fdca0cf06bdc3151577329172844da0ff19b361d1a7a068fc046b7a8249,f32fc99daf762c603e76a42ca8fc43ff068eb5d0d4ee72687077b05caf5d14d6,ace623cb89ba384a4335bcb358f47f6810c5dec8444b8d7afcf1ecd0568f6d3e,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c005_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c005_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c005_validity.tif,35292,0,1.0
16,16,DE01_r003_c006,DE01,Mannheim,train,3,6,768,1536,256,256,256,256,65536,0,0.0,41055,0.6264495849609375,0.6264495849609375,24481,0.3735504150390625,6153,0.0938873291015625,6490,0.1580806235537693,0.099029541015625,4156,0.1012300572402874,0.06341552734375,30409,0.7406893192059433,0.4640045166015625,0,0.0,0.0,0,0.0,0.0,3017,0.0734867860187553,27315,0.6653270003653635,10723,0.2611862136158811,3017,0,5197,0,22059,59,10723,461684.5904690316,5486548.165275654,464244.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c006_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c006_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c006_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c006_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c006_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c006_conflict.tif,PASS,0616eaa45cfeea4a143aef6b8de177e320201c13be52122ab110c0222e364acf,23bc41f3a4be9fcf65ca8dd1ee4887ec56ece382a2c77e5711a58214e65a9b0e,303db8b576620fea37aa43361764f95dc6cddea59e638718ed243000c4ce8143,369bbb1d569e5726a96ca4acd6280aa948f5ec1cb08b9ccdb6482a3f456abedb,107cd7f238e9d7ac357503ab9b583360fb11de67b28016a6ee13c285c8e8a324,08a2643ce736fca1862d81d8911dee8aac9bb0c8822c0a344a302bfd9d5d5564,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c006_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c006_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c006_validity.tif,41055,0,1.0
17,17,DE01_r003_c008,DE01,Mannheim,train,3,8,768,2048,256,256,256,256,65536,0,0.0,41859,0.6387176513671875,0.6387176513671875,23677,0.3612823486328125,3314,0.050567626953125,5509,0.1316084951862204,0.0840606689453125,4707,0.1124489357127499,0.0718231201171875,30924,0.7387658568049882,0.47186279296875,279,0.0066652332831649,0.0042572021484375,440,0.0105114790128765,0.0067138671875,5586,0.1334480040134738,19892,0.4752144102821377,16381,0.3913375857043885,5586,0,2195,0,17125,572,16381,466804.5904690316,5486548.165275654,469364.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,True,False,True,buildings>=0.075000+roads>=0.075000+bare_land>=0.005000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c008_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c008_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c008_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c008_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c008_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c008_conflict.tif,PASS,fa4f1245596e993e4dcb66193042c3ce0464e27a93c0b4312b2ac85a4684f1fa,60aa805a26b4d741b650c4f6de09a8bcae4343521a2f0edf2d136bd2afd684b5,0870946d5d88e22928f8ed739f98ee096291ea9cd2677c53a637e38fa08c8ef4,10d50cacd6e8ee02d079c3990c27759c4b4b9c6524426b372d256b40c48c7f96,1bcda9d2fa91899d59475050051f7b66c8c39c77a6da50006c8d18c9aa1c3db9,0bed907b9284d8f1f33cbf4f10aa0f0c7031fcc3c73d4d55830241a4dc7f014b,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c008_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c008_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c008_validity.tif,41859,0,1.0
18,18,DE01_r003_c009,DE01,Mannheim,train,3,9,768,2304,256,256,256,256,65536,0,0.0,39390,0.601043701171875,0.601043701171875,26146,0.398956298828125,8148,0.12432861328125,9191,0.2333333333333333,0.1402435302734375,5701,0.1447321655242447,0.0869903564453125,24498,0.6219345011424219,0.373809814453125,0,0.0,0.0,0,0.0,0.0,4306,0.1093170855547093,22092,0.5608530083777609,12992,0.3298299060675298,4306,0,7779,0,13887,426,12992,469364.5904690316,5486548.165275654,471924.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c009_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c009_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c009_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c009_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c009_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c009_conflict.tif,PASS,4abc485890b7c0809e6b88dc9d3f12668aaa43b2f162363e9a83ae54a6ea9ed9,1f484b019b0553779c9f27e33662b9457a339b052255bbde8d927ae0064ae260,66e00f0e45bc831a2dea61203eb94944fffcf0427d25d9baa01315856fe2c514,a5dfa9db0f1a4eb50d6ab5c2a9af3778ff7416f60fcfbba2c421d545205c05b2,a7aeae7d2d5aa57a0c45a51fad4e75f974ee9d6b23730ee9fff649f23120be7a,3a8a26b2df4e7d824dc149f5f5047c1edf743af532555e6ffe4bf216b5a82fff,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c009_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c009_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c009_validity.tif,39390,0,1.0
19,19,DE01_r003_c010,DE01,Mannheim,train,3,10,768,2560,256,256,256,256,65536,0,0.0,45303,0.6912689208984375,0.6912689208984375,20233,0.3087310791015625,7571,0.1155242919921875,3664,0.080877646072004,0.055908203125,3940,0.0869699578394366,0.06011962890625,35130,0.7754453347460433,0.536041259765625,0,0.0,0.0,2569,0.0567070613425159,0.0391998291015625,1607,0.0354722645299428,28853,0.6368893892236718,14843,0.3276383462463854,1607,0,3587,0,24450,816,14843,471924.5904690316,5486548.165275654,474484.5904690316,5489108.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,True,True,buildings>=0.075000+roads>=0.075000+water>=0.050000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r003_c010_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c010_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c010_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r003_c010_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r003_c010_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r003_c010_conflict.tif,PASS,f49ae091bacfc9e652e6cb1557b5cf850a7337f2ca1b42764dc970811d5557a8,70ed8c9dd2ca4a3787515fd35f962630328a1e9b8f227815b5105ea8c02679b8,febc9afc43d564faeadefac1b711575ecd126a05662871d6592ef4300733f7e9,e3378253bd21fc89672f0802bfff824b1a29c7f422f99c99d85f27bdd515668b,994bea0374ecf3b93401809067ef9852aef838e2685bb005121b8dcc6dc778fa,3aa9c1212440593eacca1e39ea75497727a45c3e0627891cf773f1066258ba04,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r003_c010_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r003_c010_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r003_c010_validity.tif,45303,0,1.0
20,20,DE01_r004_c002,DE01,Mannheim,train,4,2,1024,512,256,256,256,256,65536,0,0.0,42300,0.64544677734375,0.64544677734375,23236,0.35455322265625,8459,0.1290740966796875,6312,0.1492198581560283,0.0963134765625,4283,0.1012529550827423,0.0653533935546875,31705,0.7495271867612293,0.4837799072265625,0,0.0,0.0,0,0.0,0.0,2240,0.0529550827423167,24953,0.5899054373522459,15107,0.3571394799054374,2240,0,6262,0,17297,1394,15107,451444.5904690316,5483988.165275654,454004.5904690316,5486548.165275654,EPSG:32632,data\processed\sar\DE01_Mannheim\DE01_Mannheim_S1_VV_VH.tif,data\interim\labels_v3\fused\DE01\DE01_v3_semantic.tif,data\interim\labels_v3\fused\DE01\DE01_v3_validity.tif,data\interim\labels_v3\fused\DE01\DE01_v3_provenance.tif,data\interim\labels_v3\fused\DE01\DE01_v3_support_count.tif,data\interim\labels_v3\fused\DE01\DE01_v3_source_conflict.tif,True,True,True,False,False,True,buildings>=0.075000+roads>=0.075000,,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\images\DE01_r004_c002_image.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c002_semantic.tif,data\processed\dataset_v3_mt\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c002_validity.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\provenance_masks\DE01_r004_c002_provenance.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\support_masks\DE01_r004_c002_support.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\conflict_masks\DE01_r004_c002_conflict.tif,PASS,7dd44369d0c6a35b07b2cf3a399d82c84e62b80b83f37fab964d9adc25a598cd,8a6a19eaf0c34e729939be5618e841187225693f4661e86fa6b964307d949205,05274c81e61064151fad187263b68e866feddbec6845b176c46f66792b0053d8,60c7f32ee22acd35321aed98934d8f70e9931de41e0989c9d0f808292c47caa9,3b8faec670d0577e44c60c55e4ab6efcb2d64f311c2c2bdb08ba2170f1716dfb,854f70cb720495559fe8ae3e4874a0afbcaaf18ec26f72390eeb3207b33c1189,PASS,data\processed\dataset_v3\tiles\train\DE01_Mannheim\images\DE01_r004_c002_image.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\semantic_masks\DE01_r004_c002_semantic.tif,data\processed\dataset_v3\tiles\train\DE01_Mannheim\validity_masks\DE01_r004_c002_validity.tif,42300,0,1.0
