sample_type,city_id,city_name,split,stratum,x,y,crs,pixel_row,pixel_col,highway,estimated_width_m,bare_tier,osm_bare,dw_bare,ua_bare,ua_code,vv,vh,review_decision,review_notes
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,393283.48813681805,5822096.578947239,EPSG:32633,1297,1650,primary_link,10.5,,,,,,0.15505437552928925,0.05630318820476532,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|primary_link,386623.2155549696,5822253.669034397,EPSG:32633,1281,984,primary_link,6.4,,,,,,0.06596862524747849,0.024635136127471924,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|primary_link,401110.04678602994,5818786.629407578,EPSG:32633,1628,2433,primary_link,3.2,,,,,,0.12166141718626022,0.02790960483253002,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,396936.72139759234,5813704.4463515,EPSG:32633,2136,2015,residential,10.0,,,,,,0.18751266598701477,0.10031483322381973,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,394074.5462710301,5822664.659312291,EPSG:32633,1240,1729,residential,14.0,,,,,,0.3057931661605835,0.04784565046429634,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|residential,385381.0686657396,5832758.341359606,EPSG:32633,231,860,residential,3.1,,,,,,0.28282418847084045,0.0395040325820446,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|residential,403774.53635628417,5814551.416747417,EPSG:32633,2052,2699,residential,5.0,,,,,,0.08236002922058105,0.027422817423939705,,
road,DE14,Berlin,train,manual_review_candidate|two_plus_pixels_ge_20m|residential,403587.22325728735,5818714.848209545,EPSG:32633,1635,2680,residential,35.0,,,,,,0.17210768163204193,0.03971971198916435,,
road,DE14,Berlin,train,manual_review_candidate|two_plus_pixels_ge_20m|residential,384302.0251043969,5833294.218645761,EPSG:32633,177,752,residential,20.7,,,,,,0.2776138484477997,0.03186895698308945,,
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,386573.82826009364,5820653.261060065,EPSG:32633,1441,979,secondary,16.0,,,,,,2.4951846599578857,0.18337036669254303,,
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,383224.56192687456,5815448.32839007,EPSG:32633,1962,644,secondary,11.0,,,,,,0.0954241007566452,0.01873660273849964,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|secondary,382483.9035313326,5806961.418430908,EPSG:32633,2811,570,secondary,3.2,,,,,,0.09830955415964127,0.021701401099562645,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|secondary,387628.23980971053,5821646.650549635,EPSG:32633,1342,1084,secondary,6.4,,,,,,0.47979071736335754,0.055873215198516846,,
road,DE14,Berlin,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary,397163.4954655083,5813231.0234414,EPSG:32633,2184,2038,secondary,30.0,,,,,,0.5661047697067261,0.1195228099822998,,
road,DE14,Berlin,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary,385781.09221981256,5812907.835296442,EPSG:32633,2216,900,secondary,20.0,,,,,,0.14028656482696533,0.02181670255959034,,
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,400966.2621944257,5820533.4327715775,EPSG:32633,1453,2418,secondary_link,12.8,,,,,,0.10698532313108444,0.011729754507541656,,
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary_link,400966.3246317423,5820526.788752084,EPSG:32633,1454,2418,secondary_link,12.8,,,,,,0.09897786378860474,0.012079717591404915,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|secondary_link,393059.4161784748,5816517.449348012,EPSG:32633,1855,1628,secondary_link,7.0,,,,,,0.35773342847824097,0.06789972633123398,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|secondary_link,390544.5136651505,5820896.375267938,EPSG:32633,1417,1376,secondary_link,7.6,,,,,,0.34864819049835205,0.04109009727835655,,
road,DE14,Berlin,train,retain_major_candidate|two_plus_pixels_ge_20m|secondary_link,390735.6729484922,5816122.421103514,EPSG:32633,1894,1395,secondary_link,25.0,,,,,,0.05942545831203461,0.009646480903029442,,
road,DE14,Berlin,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,403178.77528892923,5825155.406457717,EPSG:32633,991,2639,service,18.6,,,,,,0.3291011154651642,0.07761184126138687,,
road,DE14,Berlin,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,387810.1562133917,5825065.157089736,EPSG:32633,1000,1103,service,12.0,,,,,,0.20094698667526245,0.030698539689183235,,
road,DE14,Berlin,train,likely_ignore_candidate|subpixel_lt_10m|service,404362.1918193743,5809650.036141885,EPSG:32633,2542,2758,service,5.0,,,,,,0.44064146280288696,0.049210209399461746,,
road,DE14,Berlin,train,likely_ignore_candidate|subpixel_lt_10m|service,392923.560861452,5819059.710060567,EPSG:32633,1601,1614,service,5.0,,,,,,1.0625029802322388,0.28977835178375244,,
road,DE14,Berlin,train,likely_ignore_candidate|two_plus_pixels_ge_20m|service,382781.41132472386,5824524.745219957,EPSG:32633,1054,600,service,40.0,,,,,,0.012618651613593102,0.004942989442497492,,
road,DE14,Berlin,train,likely_ignore_candidate|two_plus_pixels_ge_20m|service,385412.0485671172,5824675.206934735,EPSG:32633,1039,863,service,40.0,,,,,,0.11267449706792831,0.012189516797661781,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,383554.30898085015,5815843.635075778,EPSG:32633,1922,677,tertiary,10.0,,,,,,0.2019919455051422,0.04343429580330849,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,389295.8845492075,5809603.504434997,EPSG:32633,2546,1251,tertiary,10.0,,,,,,0.20286597311496735,0.046075109392404556,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|tertiary,390214.9212358607,5808635.980862646,EPSG:32633,2643,1343,tertiary,6.4,,,,,,0.11387813091278076,0.024543397128582,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|tertiary,390044.32444478176,5820393.45341133,EPSG:32633,1467,1326,tertiary,6.4,,,,,,1.0105136632919312,0.04878884181380272,,
road,DE14,Berlin,train,manual_review_candidate|two_plus_pixels_ge_20m|tertiary,388480.00752672914,5824831.614684045,EPSG:32633,1024,1170,tertiary,21.0,,,,,,0.221501424908638,0.05682896077632904,,
road,DE14,Berlin,train,manual_review_candidate|two_plus_pixels_ge_20m|tertiary,388430.0183403065,5824831.803543797,EPSG:32633,1024,1165,tertiary,21.0,,,,,,0.23914779722690582,0.026507211849093437,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary_link,393443.0180073943,5815386.106207557,EPSG:32633,1968,1666,tertiary_link,13.0,,,,,,0.6540055871009827,0.027374984696507454,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary_link,400496.3212939621,5810199.092662131,EPSG:32633,2487,2371,tertiary_link,12.0,,,,,,0.337698370218277,0.10946165770292282,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,379885.64486752526,5807591.279255453,EPSG:32633,2748,310,tertiary_link,3.2,,,,,,0.20940732955932617,0.03365062549710274,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,390626.1679727165,5828017.162555838,EPSG:32633,705,1384,tertiary_link,3.2,,,,,,0.09285777062177658,0.029612695798277855,,
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,389280.8512355601,5820714.694812599,EPSG:32633,1435,1250,trunk,12.8,,,,,,1.640265703201294,0.15916259586811066,,
road,DE14,Berlin,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,402035.4612151946,5812704.855261803,EPSG:32633,2236,2525,trunk,12.8,,,,,,0.12033434212207794,0.009308263659477234,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|trunk,389274.21240686683,5821008.618890069,EPSG:32633,1406,1249,trunk,6.4,,,,,,0.2784217298030853,0.03358826786279678,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|trunk,402192.53384366736,5810793.748461831,EPSG:32633,2427,2541,trunk,6.4,,,,,,0.11772212386131287,0.017024628818035126,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|trunk_link,402085.30285186076,5811704.3862964865,EPSG:32633,2336,2530,trunk_link,6.4,,,,,,0.22871427237987518,0.008848920464515686,,
road,DE14,Berlin,train,retain_major_candidate|subpixel_lt_10m|trunk_link,402087.4763512389,5811617.499449372,EPSG:32633,2345,2530,trunk_link,6.4,,,,,,1.1413336992263794,0.12078244984149933,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,388974.8204944741,5828351.304153221,EPSG:32633,672,1219,unclassified,10.0,,,,,,0.46458712220191956,0.034657739102840424,,
road,DE14,Berlin,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,387883.90717407595,5826983.336965045,EPSG:32633,808,1110,unclassified,10.0,,,,,,0.30628588795661926,0.05188954249024391,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|unclassified,393319.49766205304,5832452.227951185,EPSG:32633,261,1654,unclassified,6.0,,,,,,0.06375259160995483,0.026768870651721954,,
road,DE14,Berlin,train,manual_review_candidate|subpixel_lt_10m|unclassified,393996.96037424053,5832250.503108818,EPSG:32633,282,1721,unclassified,6.4,,,,,,0.06176532804965973,0.019199253991246223,,
bare_land,DE14,Berlin,train,current_v3,396814.25925275,5827067.1592110265,EPSG:32633,800,2003,,,current_v3,1,0,1,13100,0.13126395642757416,0.018445802852511406,,
bare_land,DE14,Berlin,train,current_v3,400644.25925275,5806037.1592110265,EPSG:32633,2903,2386,,,current_v3,1,0,1,13300,0.2069564312696457,0.11937392503023148,,
bare_land,DE14,Berlin,train,tier2_osm_dw_new,381044.25925275,5823927.1592110265,EPSG:32633,1114,426,,,tier2_osm_dw_new,1,1,0,12100,0.08318833261728287,0.009424766525626183,,
bare_land,DE14,Berlin,train,single_source_osm,385324.25925275,5825237.1592110265,EPSG:32633,983,854,,,single_source_osm,1,0,0,12400,0.06003385782241821,0.011703971773386002,,
bare_land,DE14,Berlin,train,single_source_osm,397914.25925275,5818077.1592110265,EPSG:32633,1699,2113,,,single_source_osm,1,0,0,11210,0.15511740744113922,0.03232550621032715,,
bare_land,DE14,Berlin,train,single_source_dw,383684.25925275,5824177.1592110265,EPSG:32633,1089,690,,,single_source_dw,0,1,0,12400,0.01746775209903717,0.0025000141467899084,,
bare_land,DE14,Berlin,train,single_source_dw,383694.25925275,5824177.1592110265,EPSG:32633,1089,691,,,single_source_dw,0,1,0,12400,0.02002665027976036,0.0021854492370039225,,
bare_land,DE14,Berlin,train,single_source_ua,379164.25925275,5827017.1592110265,EPSG:32633,805,238,,,single_source_ua,0,0,1,13300,0.1974969059228897,0.048094164580106735,,
bare_land,DE14,Berlin,train,single_source_ua,397434.25925275,5805797.1592110265,EPSG:32633,2927,2065,,,single_source_ua,0,0,1,13300,0.25987508893013,0.18283040821552277,,
road,DE15,Leipzig,val,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,324474.9694375504,5691367.0898233205,EPSG:32633,1451,2244,living_street,10.0,,,,,,0.23190918564796448,0.031764157116413116,,
road,DE15,Leipzig,val,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,324474.67396138527,5691333.44848948,EPSG:32633,1454,2243,living_street,10.0,,,,,,0.11363240331411362,0.015915397554636,,
road,DE15,Leipzig,val,likely_ignore_candidate|subpixel_lt_10m|living_street,307523.7787091603,5697232.771418727,EPSG:32633,864,548,living_street,6.0,,,,,,0.2659611403942108,0.059728220105171204,,
road,DE15,Leipzig,val,likely_ignore_candidate|subpixel_lt_10m|living_street,319697.04958012485,5691943.43996956,EPSG:32633,1393,1766,living_street,6.0,,,,,,0.22905448079109192,0.03265465050935745,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway,325390.7257125873,5692458.537931871,EPSG:32633,1341,2335,motorway,11.5,,,,,,0.038549941033124924,0.012279612012207508,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway,329075.82861932757,5686582.249551732,EPSG:32633,1929,2704,motorway,12.8,,,,,,0.03711125999689102,0.008618132211267948,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|motorway,318064.6238693008,5680079.112382627,EPSG:32633,2579,1602,motorway,6.4,,,,,,0.29351606965065,0.006522171664983034,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|motorway,304329.937239563,5694153.769640083,EPSG:32633,1172,229,motorway,9.600000000000001,,,,,,0.04428472742438316,0.007408431265503168,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,325425.0655851981,5692211.641589843,EPSG:32633,1366,2339,motorway_link,10.0,,,,,,0.042878955602645874,0.011762378737330437,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,325401.2644551176,5692235.531682469,EPSG:32633,1364,2336,motorway_link,14.3,,,,,,0.030503375455737114,0.0049094464629888535,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|motorway_link,318469.32427606464,5698020.474165744,EPSG:32633,785,1643,motorway_link,3.2,,,,,,0.07857734709978104,0.014916746877133846,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|motorway_link,309605.9992805098,5682735.804253245,EPSG:32633,2314,757,motorway_link,3.2,,,,,,0.04710856080055237,0.013046021573245525,,
road,DE15,Leipzig,val,likely_ignore_candidate|subpixel_lt_10m|pedestrian,312832.50558985624,5699192.018161017,EPSG:32633,668,1079,pedestrian,5.0,,,,,,0.08936940133571625,0.011030306108295918,,
road,DE15,Leipzig,val,likely_ignore_candidate|subpixel_lt_10m|pedestrian,317506.0949990554,5690418.839597433,EPSG:32633,1545,1547,pedestrian,5.0,,,,,,0.13586071133613586,0.039870936423540115,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|primary,319044.2814120088,5692143.731929275,EPSG:32633,1373,1700,primary,16.0,,,,,,0.13120871782302856,0.020096514374017715,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|primary,317923.2198176973,5694890.138364429,EPSG:32633,1098,1588,primary,13.0,,,,,,0.09155266731977463,0.020553430542349815,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|primary,321958.6014705811,5704103.936009908,EPSG:32633,177,1992,primary,6.4,,,,,,0.09608522802591324,0.0237946305423975,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|primary,318839.8369600682,5692864.712737523,EPSG:32633,1301,1680,primary,9.600000000000001,,,,,,0.05515233054757118,0.006071062758564949,,
road,DE15,Leipzig,val,retain_major_candidate|two_plus_pixels_ge_20m|primary,317412.56714754226,5691412.535125188,EPSG:32633,1446,1537,primary,20.0,,,,,,0.10885738581418991,0.009056305512785912,,
road,DE15,Leipzig,val,retain_major_candidate|two_plus_pixels_ge_20m|primary,316305.18634833506,5694888.200211694,EPSG:32633,1098,1427,primary,22.400000000000002,,,,,,0.17360596358776093,0.05859798192977905,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|primary_link,319597.36808304704,5688007.875024981,EPSG:32633,1787,1756,primary_link,3.2,,,,,,0.11519833654165268,0.01677980273962021,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|primary_link,316878.3658042193,5690522.530740544,EPSG:32633,1535,1484,primary_link,6.4,,,,,,0.0610126331448555,0.008031155914068222,,
road,DE15,Leipzig,val,manual_review_candidate|one_to_two_pixels_10_20m|residential,318023.16668114305,5690121.007789137,EPSG:32633,1575,1598,residential,11.9,,,,,,0.48597073554992676,0.03168028965592384,,
road,DE15,Leipzig,val,manual_review_candidate|one_to_two_pixels_10_20m|residential,319753.4982630321,5692415.476340471,EPSG:32633,1346,1771,residential,12.0,,,,,,0.23499180376529694,0.03544681891798973,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|residential,318192.417077509,5697208.96821036,EPSG:32633,866,1615,residential,5.0,,,,,,0.7787265777587891,0.15703849494457245,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|residential,304905.8079155203,5698438.300361927,EPSG:32633,743,287,residential,8.0,,,,,,0.06402204185724258,0.003206056309863925,,
road,DE15,Leipzig,val,manual_review_candidate|two_plus_pixels_ge_20m|residential,316113.1080552377,5693623.885818284,EPSG:32633,1225,1407,residential,20.0,,,,,,1.6278436183929443,0.03591975197196007,,
road,DE15,Leipzig,val,manual_review_candidate|two_plus_pixels_ge_20m|residential,316113.60733855725,5693626.233569453,EPSG:32633,1225,1407,residential,20.0,,,,,,1.6278436183929443,0.03591975197196007,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|secondary,316636.8439108448,5683417.7654494345,EPSG:32633,2246,1460,secondary,12.0,,,,,,0.09462787210941315,0.022729020565748215,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|secondary,316400.34331757115,5694765.406985167,EPSG:32633,1111,1436,secondary,12.0,,,,,,0.48942798376083374,0.02986547164618969,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|secondary,318384.919901191,5683929.482994547,EPSG:32633,2194,1635,secondary,6.4,,,,,,0.0946585088968277,0.032645564526319504,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|secondary,316376.497315765,5690710.524649932,EPSG:32633,1516,1434,secondary,6.4,,,,,,0.38627225160598755,0.04969768971204758,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|secondary_link,316834.38554556837,5685096.372608582,EPSG:32633,2078,1479,secondary_link,3.2,,,,,,0.22288328409194946,0.03441696614027023,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|secondary_link,316829.86591249466,5685092.1926796995,EPSG:32633,2078,1479,secondary_link,3.2,,,,,,0.22288328409194946,0.03441696614027023,,
road,DE15,Leipzig,val,likely_ignore_candidate|one_to_two_pixels_10_20m|service,310235.3491407002,5690808.00400082,EPSG:32633,1507,820,service,10.0,,,,,,0.11291971057653427,0.02210325002670288,,
road,DE15,Leipzig,val,likely_ignore_candidate|one_to_two_pixels_10_20m|service,330787.3737661829,5689451.89624702,EPSG:32633,1642,2875,service,16.0,,,,,,0.24130620062351227,0.0076433890499174595,,
road,DE15,Leipzig,val,likely_ignore_candidate|subpixel_lt_10m|service,309301.9057347103,5680437.568031006,EPSG:32633,2544,726,service,5.0,,,,,,0.2914068400859833,0.03790954872965813,,
road,DE15,Leipzig,val,likely_ignore_candidate|subpixel_lt_10m|service,323273.1159116515,5691326.5644600205,EPSG:32633,1455,2123,service,5.0,,,,,,0.15958121418952942,0.020612595602869987,,
road,DE15,Leipzig,val,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,324445.964948324,5691177.588090267,EPSG:32633,1470,2241,tertiary,12.8,,,,,,0.13423380255699158,0.02411055751144886,,
road,DE15,Leipzig,val,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,302684.1475493283,5700205.223672835,EPSG:32633,567,64,tertiary,10.0,,,,,,0.06559416651725769,0.017472347244620323,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|tertiary,309067.3037397535,5700260.55650983,EPSG:32633,561,703,tertiary,6.4,,,,,,0.05574792996048927,0.01717793382704258,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|tertiary,326468.0611518054,5676776.478745181,EPSG:32633,2910,2443,tertiary,4.5,,,,,,0.041943322867155075,0.006417859811335802,,
road,DE15,Leipzig,val,manual_review_candidate|two_plus_pixels_ge_20m|tertiary,318744.43370199413,5696933.166378132,EPSG:32633,894,1670,tertiary,20.0,,,,,,0.07315608859062195,0.010353346355259418,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|tertiary_link,316655.8127057243,5690361.118408274,EPSG:32633,1551,1462,tertiary_link,3.2,,,,,,0.11734170466661453,0.023845519870519638,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|tertiary_link,326438.2884891719,5696086.411975378,EPSG:32633,979,2440,tertiary_link,3.2,,,,,,0.06995118409395218,0.007607175502926111,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|trunk,318451.1335641403,5697149.092043643,EPSG:32633,872,1641,trunk,12.8,,,,,,0.05562553554773331,0.0137818967923522,,
road,DE15,Leipzig,val,retain_major_candidate|one_to_two_pixels_10_20m|trunk,318748.02449923404,5698543.485069059,EPSG:32633,733,1671,trunk,11.0,,,,,,0.06562936305999756,0.01486855000257492,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|trunk,316015.06848228397,5688320.709147053,EPSG:32633,1755,1398,trunk,9.600000000000001,,,,,,0.10152279585599899,0.03134147450327873,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|trunk,317475.2776626031,5684494.482368031,EPSG:32633,2138,1544,trunk,3.2,,,,,,0.07385639101266861,0.036729492247104645,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|trunk_link,318401.1609103688,5694879.856570367,EPSG:32633,1099,1636,trunk_link,3.2,,,,,,0.10369092971086502,0.012556484900414944,,
road,DE15,Leipzig,val,retain_major_candidate|subpixel_lt_10m|trunk_link,316220.26821917074,5688032.530240484,EPSG:32633,1784,1418,trunk_link,3.2,,,,,,0.22860059142112732,0.019434519112110138,,
road,DE15,Leipzig,val,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,324053.87698941806,5691758.0736631695,EPSG:32633,1412,2201,unclassified,10.0,,,,,,0.3792741894721985,0.01868497021496296,,
road,DE15,Leipzig,val,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,324039.25230352185,5691450.41946146,EPSG:32633,1442,2200,unclassified,10.0,,,,,,0.13141599297523499,0.04202233999967575,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|unclassified,327736.94638324296,5691758.774228653,EPSG:32633,1411,2570,unclassified,6.0,,,,,,0.02606053836643696,0.010824953205883503,,
road,DE15,Leipzig,val,manual_review_candidate|subpixel_lt_10m|unclassified,329120.63207385445,5677887.923556364,EPSG:32633,2799,2708,unclassified,6.0,,,,,,0.07145669311285019,0.01670076884329319,,
bare_land,DE15,Leipzig,val,current_v3,321859.7504518318,5679793.11673681,EPSG:32633,2608,1982,,,current_v3,1,0,1,13100,0.08572689443826675,0.02362763322889805,,
bare_land,DE15,Leipzig,val,current_v3,305139.7504518318,5694083.11673681,EPSG:32633,1179,310,,,current_v3,1,0,1,13100,0.06353843212127686,0.009722949005663395,,
bare_land,DE15,Leipzig,val,tier1_ua_dw_new,312769.7504518318,5705133.11673681,EPSG:32633,74,1073,,,tier1_ua_dw_new,0,1,1,13100,0.032755572348833084,0.010569575242698193,,
bare_land,DE15,Leipzig,val,tier1_ua_dw_new,312769.7504518318,5705143.11673681,EPSG:32633,73,1073,,,tier1_ua_dw_new,0,1,1,13100,0.03172219917178154,0.008956748992204666,,
bare_land,DE15,Leipzig,val,single_source_osm,326259.7504518318,5696333.11673681,EPSG:32633,954,2422,,,single_source_osm,1,0,0,23000,0.07926157861948013,0.02983342856168747,,
bare_land,DE15,Leipzig,val,single_source_osm,327289.7504518318,5692933.11673681,EPSG:32633,1294,2525,,,single_source_osm,1,0,0,14110,0.13210786879062653,0.0299264807254076,,
bare_land,DE15,Leipzig,val,single_source_ua,310229.7504518318,5690743.11673681,EPSG:32633,1513,819,,,single_source_ua,0,0,1,13100,0.055901575833559036,0.017513267695903778,,
bare_land,DE15,Leipzig,val,single_source_ua,312859.7504518318,5705163.11673681,EPSG:32633,71,1082,,,single_source_ua,0,0,1,13100,0.19240149855613708,0.02555288001894951,,
road,DE16,Dresden,val,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,414804.29750806594,5655467.774275243,EPSG:32633,1572,1830,living_street,12.0,,,,,,0.09053827822208405,0.020126041024923325,,
road,DE16,Dresden,val,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,414790.9268383008,5655468.678928694,EPSG:32633,1571,1829,living_street,12.0,,,,,,0.10492970049381256,0.020554376766085625,,
road,DE16,Dresden,val,likely_ignore_candidate|subpixel_lt_10m|living_street,411639.5227901517,5652833.744284577,EPSG:32633,1835,1514,living_street,6.0,,,,,,0.08449700474739075,0.035129837691783905,,
road,DE16,Dresden,val,likely_ignore_candidate|subpixel_lt_10m|living_street,401291.0875897609,5663159.563866438,EPSG:32633,802,479,living_street,6.0,,,,,,0.18155351281166077,0.039584171026945114,,
road,DE16,Dresden,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway,399183.653820105,5657675.239779452,EPSG:32633,1351,268,motorway,12.0,,,,,,0.05195042863488197,0.017268629744648933,,
road,DE16,Dresden,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway,401766.0418714384,5657720.7691294495,EPSG:32633,1346,527,motorway,12.0,,,,,,0.048416636884212494,0.007811347022652626,,
road,DE16,Dresden,val,retain_major_candidate|subpixel_lt_10m|motorway,417075.94074080756,5669604.569255356,EPSG:32633,158,2058,motorway,6.4,,,,,,0.07723065465688705,0.01310107484459877,,
road,DE16,Dresden,val,retain_major_candidate|subpixel_lt_10m|motorway,403405.622148357,5658134.857772959,EPSG:32633,1305,691,motorway,9.600000000000001,,,,,,0.04509413614869118,0.019714640453457832,,
road,DE16,Dresden,val,retain_major_candidate|two_plus_pixels_ge_20m|motorway,401680.14944181236,5657702.187848453,EPSG:32633,1348,518,motorway,20.0,,,,,,0.03202260285615921,0.011873168870806694,,
road,DE16,Dresden,val,retain_major_candidate|two_plus_pixels_ge_20m|motorway,401388.70235926396,5657710.640140036,EPSG:32633,1347,489,motorway,20.0,,,,,,0.034801170229911804,0.008930845186114311,,
road,DE16,Dresden,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,408370.87512811995,5660029.234043212,EPSG:32633,1115,1187,motorway_link,12.8,,,,,,0.056194007396698,0.008028779178857803,,
road,DE16,Dresden,val,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,408338.8582912282,5660107.71165272,EPSG:32633,1108,1184,motorway_link,12.8,,,,,,0.1363532394170761,0.02883746661245823,,
road,DE16,Dresden,val,retain_major_candidate|subpixel_lt_10m|motorway_link,420784.9088081076,5644403.659490866,EPSG:32633,2678,2429,motorway_link,6.4,,,,,,0.04091807082295418,0.006842713337391615,,
road,DE16,Dresden,val,retain_major_candidate|subpixel_lt_10m|motorway_link,405597.8485918789,5658531.697958239,EPSG:32633,1265,910,motorway_link,3.2,,,,,,0.058638207614421844,0.015416622161865234,,
road,DE16,Dresden,val,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,415666.6021793728,5651125.759038102,EPSG:32633,2006,1917,pedestrian,11.0,,,,,,0.3561192452907562,0.37051156163215637,,
road,DE16,Dresden,val,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,412515.47176294366,5655250.253869491,EPSG:32633,1593,1602,pedestrian,10.0,,,,,,0.033343132585287094,0.013208521530032158,,
road,DE16,Dresden,val,likely_ignore_candidate|subpixel_lt_10m|pedestrian,411422.187077209,5656056.771025256,EPSG:32633,1513,1492,pedestrian,5.0,,,,,,0.8489601612091064,0.05237558111548424,,
road,DE16,Dresden,val,likely_ignore_candidate|subpixel_lt_10m|pedestrian,412494.9765025503,5657927.297658096,EPSG:32633,1326,1600,pedestrian,5.0,,,,,,0.2567967474460602,0.04806073382496834,,
